filename,iou,dice,ones_dice_diff,zeros_dice_diff
CRIS.pytorch/exp/camus_80_10_10_p4_i/CRIS_R50/pred/patient0216_2CH_ES_gt_2.png,10.0787,18.3118,2.3217,18.3118
CRIS.pytorch/exp/camus_80_10_10_p4_i/CRIS_R50/pred/patient0395_4CH_ES_gt_2.png,12.5372,22.2810,2.8438,22.2810
CRIS.pytorch/exp/camus_80_10_10_p4_i/CRIS_R50/pred/patient0270_2CH_ES_gt_2.png,21.4002,35.2556,14.8410,35.2556
CRIS.pytorch/exp/camus_80_10_10_p4_i/CRIS_R50/pred/patient0387_2CH_ES_gt_2.png,2.3180,4.5310,-14.7007,4.5310
CRIS.pytorch/exp/camus_80_10_10_p4_i/CRIS_R50/pred/patient0270_2CH_ES_gt_1.png,0.0000,0.0000,-12.5124,0.0000
CRIS.pytorch/exp/camus_80_10_10_p4_i/CRIS_R50/pred/patient0328_2CH_ES_gt_1.png,0.0000,0.0000,-10.7021,0.0000
CRIS.pytorch/exp/camus_80_10_10_p4_i/CRIS_R50/pred/patient0284_4CH_ES_gt_1.png,0.0000,0.0000,-10.5299,0.0000
CRIS.pytorch/exp/camus_80_10_10_p4_i/CRIS_R50/pred/patient0387_4CH_ES_gt_1.png,0.0000,0.0000,-18.1840,0.0000
CRIS.pytorch/exp/camus_80_10_10_p4_i/CRIS_R50/pred/patient0395_2CH_ED_gt_3.png,0.0000,0.0000,-11.1953,0.0000
CRIS.pytorch/exp/camus_80_10_10_p4_i/CRIS_R50/pred/patient0017_4CH_ES_gt_3.png,0.0000,0.0000,-10.7252,0.0000
CRIS.pytorch/exp/camus_80_10_10_p4_i/CRIS_R50/pred/patient0323_4CH_ED_gt_3.png,0.0000,0.0000,-9.7078,0.0000
CRIS.pytorch/exp/camus_80_10_10_p4_i/CRIS_R50/pred/patient0208_4CH_ED_gt_2.png,15.2212,26.4209,-3.5413,26.4209
CRIS.pytorch/exp/camus_80_10_10_p4_i/CRIS_R50/pred/patient0226_2CH_ED_gt_3.png,0.0000,0.0000,-13.5534,0.0000
CRIS.pytorch/exp/camus_80_10_10_p4_i/CRIS_R50/pred/patient0102_2CH_ES_gt_1.png,0.0000,0.0000,-7.4949,0.0000
CRIS.pytorch/exp/camus_80_10_10_p4_i/CRIS_R50/pred/patient0102_4CH_ES_gt_2.png,7.4271,13.8273,2.9157,13.8273
CRIS.pytorch/exp/camus_80_10_10_p4_i/CRIS_R50/pred/patient0368_4CH_ES_gt_2.png,15.9565,27.5215,9.1816,27.5215
CRIS.pytorch/exp/camus_80_10_10_p4_i/CRIS_R50/pred/patient0187_2CH_ED_gt_1.png,0.0000,0.0000,-35.4933,0.0000
CRIS.pytorch/exp/camus_80_10_10_p4_i/CRIS_R50/pred/patient0310_2CH_ES_gt_2.png,14.0720,24.6721,8.9365,24.6721
CRIS.pytorch/exp/camus_80_10_10_p4_i/CRIS_R50/pred/patient0089_2CH_ES_gt_3.png,0.0000,0.0000,-8.0942,0.0000
CRIS.pytorch/exp/camus_80_10_10_p4_i/CRIS_R50/pred/patient0400_4CH_ES_gt_3.png,0.0000,0.0000,-10.5357,0.0000
CRIS.pytorch/exp/camus_80_10_10_p4_i/CRIS_R50/pred/patient0120_4CH_ED_gt_3.png,0.0000,0.0000,-8.0570,0.0000
CRIS.pytorch/exp/camus_80_10_10_p4_i/CRIS_R50/pred/patient0178_4CH_ED_gt_1.png,0.0000,0.0000,-17.0551,0.0000
CRIS.pytorch/exp/camus_80_10_10_p4_i/CRIS_R50/pred/patient0443_4CH_ED_gt_2.png,18.2086,30.8075,5.4087,30.8075
CRIS.pytorch/exp/camus_80_10_10_p4_i/CRIS_R50/pred/patient0052_4CH_ED_gt_3.png,0.0000,0.0000,-5.9102,0.0000
CRIS.pytorch/exp/camus_80_10_10_p4_i/CRIS_R50/pred/patient0368_4CH_ED_gt_2.png,12.6291,22.4260,5.3858,22.4260
CRIS.pytorch/exp/camus_80_10_10_p4_i/CRIS_R50/pred/patient0046_4CH_ED_gt_3.png,0.0000,0.0000,-3.8361,0.0000
CRIS.pytorch/exp/camus_80_10_10_p4_i/CRIS_R50/pred/patient0354_4CH_ES_gt_3.png,0.0000,0.0000,-6.9986,0.0000
CRIS.pytorch/exp/camus_80_10_10_p4_i/CRIS_R50/pred/patient0419_2CH_ES_gt_2.png,23.9910,38.6980,10.7797,38.6980
CRIS.pytorch/exp/camus_80_10_10_p4_i/CRIS_R50/pred/patient0395_2CH_ED_gt_2.png,11.9988,21.4266,-0.0039,21.4266
CRIS.pytorch/exp/camus_80_10_10_p4_i/CRIS_R50/pred/patient0208_4CH_ED_gt_1.png,0.0000,0.0000,-38.8020,0.0000
CRIS.pytorch/exp/camus_80_10_10_p4_i/CRIS_R50/pred/patient0395_2CH_ES_gt_2.png,11.5569,20.7193,-0.9477,20.7193
CRIS.pytorch/exp/camus_80_10_10_p4_i/CRIS_R50/pred/patient0216_4CH_ES_gt_2.png,6.8791,12.8726,0.7626,12.8726
CRIS.pytorch/exp/camus_80_10_10_p4_i/CRIS_R50/pred/patient0178_2CH_ED_gt_2.png,21.1277,34.8851,11.7215,34.8851
CRIS.pytorch/exp/camus_80_10_10_p4_i/CRIS_R50/pred/patient0102_2CH_ES_gt_3.png,0.0000,0.0000,-13.5226,0.0000
CRIS.pytorch/exp/camus_80_10_10_p4_i/CRIS_R50/pred/patient0017_4CH_ED_gt_1.png,0.0000,0.0000,-13.6039,0.0000
CRIS.pytorch/exp/camus_80_10_10_p4_i/CRIS_R50/pred/patient0323_4CH_ES_gt_2.png,7.1895,13.4146,3.5330,13.4146
CRIS.pytorch/exp/camus_80_10_10_p4_i/CRIS_R50/pred/patient0387_4CH_ED_gt_2.png,12.2526,21.8304,4.1507,21.8304
CRIS.pytorch/exp/camus_80_10_10_p4_i/CRIS_R50/pred/patient0071_2CH_ES_gt_3.png,0.0000,0.0000,-16.6762,0.0000
CRIS.pytorch/exp/camus_80_10_10_p4_i/CRIS_R50/pred/patient0241_4CH_ED_gt_1.png,0.0000,0.0000,-24.5383,0.0000
CRIS.pytorch/exp/camus_80_10_10_p4_i/CRIS_R50/pred/patient0241_2CH_ES_gt_3.png,0.0000,0.0000,-6.6221,0.0000
CRIS.pytorch/exp/camus_80_10_10_p4_i/CRIS_R50/pred/patient0123_2CH_ED_gt_2.png,22.3604,36.5484,19.2815,36.5484
CRIS.pytorch/exp/camus_80_10_10_p4_i/CRIS_R50/pred/patient0071_2CH_ED_gt_3.png,0.0000,0.0000,-15.4598,0.0000
CRIS.pytorch/exp/camus_80_10_10_p4_i/CRIS_R50/pred/patient0198_2CH_ES_gt_2.png,25.1056,40.1350,13.1140,40.1350
CRIS.pytorch/exp/camus_80_10_10_p4_i/CRIS_R50/pred/patient0269_4CH_ES_gt_3.png,0.0000,0.0000,-11.0442,0.0000
CRIS.pytorch/exp/camus_80_10_10_p4_i/CRIS_R50/pred/patient0400_2CH_ED_gt_2.png,7.9786,14.7781,-9.2044,14.7781
CRIS.pytorch/exp/camus_80_10_10_p4_i/CRIS_R50/pred/patient0042_4CH_ED_gt_3.png,0.0000,0.0000,-5.7916,0.0000
CRIS.pytorch/exp/camus_80_10_10_p4_i/CRIS_R50/pred/patient0324_2CH_ED_gt_2.png,5.3410,10.1403,-4.5563,10.1403
