filename,iou,dice,ones_dice_diff,zeros_dice_diff
CRIS.pytorch/exp/busi_80_10_10_p5_i/CRIS_R50/pred/374_benign.png,35.1465,52.0125,50.9071,52.0125
CRIS.pytorch/exp/busi_80_10_10_p5_i/CRIS_R50/pred/392_benign.png,21.2101,34.9972,-5.5218,34.9972
CRIS.pytorch/exp/busi_80_10_10_p5_i/CRIS_R50/pred/165_malignant.png,31.0067,47.3361,-12.0267,47.3361
CRIS.pytorch/exp/busi_80_10_10_p5_i/CRIS_R50/pred/73_normal.png,0.0000,0.0000,0.0000,-100.0000
CRIS.pytorch/exp/busi_80_10_10_p5_i/CRIS_R50/pred/435_benign.png,0.0000,0.0000,-2.9307,0.0000
CRIS.pytorch/exp/busi_80_10_10_p5_i/CRIS_R50/pred/337_benign.png,0.9794,1.9398,-3.1731,1.9398
CRIS.pytorch/exp/busi_80_10_10_p5_i/CRIS_R50/pred/75_malignant.png,59.7445,74.8000,39.2480,74.8000
CRIS.pytorch/exp/busi_80_10_10_p5_i/CRIS_R50/pred/41_normal.png,0.0000,0.0000,0.0000,-100.0000
CRIS.pytorch/exp/busi_80_10_10_p5_i/CRIS_R50/pred/134_benign.png,4.4121,8.4513,6.5419,8.4513
CRIS.pytorch/exp/busi_80_10_10_p5_i/CRIS_R50/pred/103_normal.png,0.0000,0.0000,0.0000,-100.0000
CRIS.pytorch/exp/busi_80_10_10_p5_i/CRIS_R50/pred/186_benign.png,90.1570,94.8237,80.2858,94.8237
CRIS.pytorch/exp/busi_80_10_10_p5_i/CRIS_R50/pred/55_normal.png,0.0000,0.0000,0.0000,-100.0000
CRIS.pytorch/exp/busi_80_10_10_p5_i/CRIS_R50/pred/198_malignant.png,37.0617,54.0803,39.2341,54.0803
CRIS.pytorch/exp/busi_80_10_10_p5_i/CRIS_R50/pred/53_malignant.png,28.5213,44.3838,33.1952,44.3838
CRIS.pytorch/exp/busi_80_10_10_p5_i/CRIS_R50/pred/154_benign.png,0.0000,0.0000,-1.5843,0.0000
CRIS.pytorch/exp/busi_80_10_10_p5_i/CRIS_R50/pred/72_benign.png,91.4546,95.5366,80.7452,95.5366
CRIS.pytorch/exp/busi_80_10_10_p5_i/CRIS_R50/pred/59_benign.png,81.7278,89.9453,79.9696,89.9453
CRIS.pytorch/exp/busi_80_10_10_p5_i/CRIS_R50/pred/24_benign.png,0.0000,0.0000,-4.1227,0.0000
CRIS.pytorch/exp/busi_80_10_10_p5_i/CRIS_R50/pred/293_benign.png,0.0000,0.0000,-7.8190,0.0000
CRIS.pytorch/exp/busi_80_10_10_p5_i/CRIS_R50/pred/102_malignant.png,0.0000,0.0000,-22.4444,0.0000
CRIS.pytorch/exp/busi_80_10_10_p5_i/CRIS_R50/pred/209_malignant.png,61.8129,76.4004,72.2865,76.4004
CRIS.pytorch/exp/busi_80_10_10_p5_i/CRIS_R50/pred/240_benign.png,61.9555,76.5092,57.1484,76.5092
CRIS.pytorch/exp/busi_80_10_10_p5_i/CRIS_R50/pred/13_malignant.png,24.7509,39.6805,24.1857,39.6805
CRIS.pytorch/exp/busi_80_10_10_p5_i/CRIS_R50/pred/128_malignant.png,21.3854,35.2355,-17.8700,35.2355
CRIS.pytorch/exp/busi_80_10_10_p5_i/CRIS_R50/pred/299_benign.png,0.0000,0.0000,-10.9673,0.0000
CRIS.pytorch/exp/busi_80_10_10_p5_i/CRIS_R50/pred/71_malignant.png,17.9958,30.5024,-7.8573,30.5024
CRIS.pytorch/exp/busi_80_10_10_p5_i/CRIS_R50/pred/80_benign.png,84.0129,91.3120,54.0558,91.3120
CRIS.pytorch/exp/busi_80_10_10_p5_i/CRIS_R50/pred/387_benign.png,87.4525,93.3063,79.8608,93.3063
CRIS.pytorch/exp/busi_80_10_10_p5_i/CRIS_R50/pred/48_malignant.png,78.9184,88.2172,79.3481,88.2172
CRIS.pytorch/exp/busi_80_10_10_p5_i/CRIS_R50/pred/428_benign.png,0.0000,0.0000,-11.3065,0.0000
CRIS.pytorch/exp/busi_80_10_10_p5_i/CRIS_R50/pred/55_benign.png,80.7389,89.3431,85.5955,89.3431
CRIS.pytorch/exp/busi_80_10_10_p5_i/CRIS_R50/pred/210_benign.png,50.2358,66.8759,51.9589,66.8759
CRIS.pytorch/exp/busi_80_10_10_p5_i/CRIS_R50/pred/411_benign.png,93.8742,96.8403,76.3196,96.8403
