filename,iou,dice,ones_dice_diff,zeros_dice_diff
CRIS.pytorch/exp/busi_80_10_10_p2_fn/CRIS_R50/pred/102_malignant.png,78.2239,87.7816,65.3372,87.7816
CRIS.pytorch/exp/busi_80_10_10_p2_fn/CRIS_R50/pred/103_normal.png,100.0000,100.0000,100.0000,0.0000
CRIS.pytorch/exp/busi_80_10_10_p2_fn/CRIS_R50/pred/116_benign.png,0.0000,0.0000,-2.4132,0.0000
CRIS.pytorch/exp/busi_80_10_10_p2_fn/CRIS_R50/pred/116_malignant.png,15.4141,26.7109,16.5054,26.7109
CRIS.pytorch/exp/busi_80_10_10_p2_fn/CRIS_R50/pred/128_malignant.png,78.3479,87.8596,34.7541,87.8596
CRIS.pytorch/exp/busi_80_10_10_p2_fn/CRIS_R50/pred/129_benign.png,81.7925,89.9845,87.1714,89.9845
CRIS.pytorch/exp/busi_80_10_10_p2_fn/CRIS_R50/pred/129_malignant.png,76.8649,86.9194,30.0632,86.9194
CRIS.pytorch/exp/busi_80_10_10_p2_fn/CRIS_R50/pred/12_normal.png,100.0000,100.0000,100.0000,0.0000
CRIS.pytorch/exp/busi_80_10_10_p2_fn/CRIS_R50/pred/133_normal.png,100.0000,100.0000,100.0000,0.0000
CRIS.pytorch/exp/busi_80_10_10_p2_fn/CRIS_R50/pred/134_benign.png,71.7124,83.5262,81.6168,83.5262
CRIS.pytorch/exp/busi_80_10_10_p2_fn/CRIS_R50/pred/138_benign.png,66.0799,79.5760,78.6870,79.5760
CRIS.pytorch/exp/busi_80_10_10_p2_fn/CRIS_R50/pred/13_malignant.png,70.1152,82.4326,66.9378,82.4326
CRIS.pytorch/exp/busi_80_10_10_p2_fn/CRIS_R50/pred/13_normal.png,100.0000,100.0000,100.0000,0.0000
CRIS.pytorch/exp/busi_80_10_10_p2_fn/CRIS_R50/pred/140_malignant.png,78.2773,87.8152,66.9852,87.8152
CRIS.pytorch/exp/busi_80_10_10_p2_fn/CRIS_R50/pred/141_benign.png,72.3176,83.9353,16.1253,83.9353
CRIS.pytorch/exp/busi_80_10_10_p2_fn/CRIS_R50/pred/154_benign.png,34.4309,51.2247,49.6403,51.2247
CRIS.pytorch/exp/busi_80_10_10_p2_fn/CRIS_R50/pred/165_malignant.png,77.5510,87.3563,27.9936,87.3563
CRIS.pytorch/exp/busi_80_10_10_p2_fn/CRIS_R50/pred/169_malignant.png,0.0000,0.0000,-1.0070,0.0000
CRIS.pytorch/exp/busi_80_10_10_p2_fn/CRIS_R50/pred/186_benign.png,84.8458,91.8017,77.2637,91.8017
CRIS.pytorch/exp/busi_80_10_10_p2_fn/CRIS_R50/pred/187_malignant.png,25.6227,40.7931,19.0799,40.7931
CRIS.pytorch/exp/busi_80_10_10_p2_fn/CRIS_R50/pred/190_benign.png,84.1777,91.4092,75.0513,91.4092
CRIS.pytorch/exp/busi_80_10_10_p2_fn/CRIS_R50/pred/198_malignant.png,2.6946,5.2478,-9.5985,5.2478
CRIS.pytorch/exp/busi_80_10_10_p2_fn/CRIS_R50/pred/199_malignant.png,60.2973,75.2318,62.7626,75.2318
CRIS.pytorch/exp/busi_80_10_10_p2_fn/CRIS_R50/pred/209_malignant.png,69.4251,81.9537,77.8398,81.9537
CRIS.pytorch/exp/busi_80_10_10_p2_fn/CRIS_R50/pred/20_benign.png,84.2160,91.4318,83.1865,91.4318
