filename,iou,dice,ones_dice_diff,zeros_dice_diff
CRIS.pytorch/exp/busi_80_10_10_p2_i/CRIS_R50/pred/72_benign.png,0.0000,0.0000,-14.7914,0.0000
CRIS.pytorch/exp/busi_80_10_10_p2_i/CRIS_R50/pred/53_malignant.png,34.2127,50.9828,39.7943,50.9828
CRIS.pytorch/exp/busi_80_10_10_p2_i/CRIS_R50/pred/337_benign.png,0.0000,0.0000,-5.1129,0.0000
CRIS.pytorch/exp/busi_80_10_10_p2_i/CRIS_R50/pred/24_benign.png,0.0000,0.0000,-4.1227,0.0000
CRIS.pytorch/exp/busi_80_10_10_p2_i/CRIS_R50/pred/41_normal.png,0.0000,0.0000,0.0000,-100.0000
CRIS.pytorch/exp/busi_80_10_10_p2_i/CRIS_R50/pred/293_benign.png,0.0000,0.0000,-7.8190,0.0000
CRIS.pytorch/exp/busi_80_10_10_p2_i/CRIS_R50/pred/103_normal.png,0.0000,0.0000,0.0000,-100.0000
CRIS.pytorch/exp/busi_80_10_10_p2_i/CRIS_R50/pred/186_benign.png,91.0938,95.3393,80.8014,95.3393
CRIS.pytorch/exp/busi_80_10_10_p2_i/CRIS_R50/pred/75_malignant.png,0.0000,0.0000,-35.5520,0.0000
CRIS.pytorch/exp/busi_80_10_10_p2_i/CRIS_R50/pred/392_benign.png,88.4048,93.8456,53.3265,93.8456
CRIS.pytorch/exp/busi_80_10_10_p2_i/CRIS_R50/pred/73_normal.png,0.0000,0.0000,0.0000,-100.0000
CRIS.pytorch/exp/busi_80_10_10_p2_i/CRIS_R50/pred/59_benign.png,85.6720,92.2832,82.3075,92.2832
CRIS.pytorch/exp/busi_80_10_10_p2_i/CRIS_R50/pred/134_benign.png,0.0000,0.0000,-1.9094,0.0000
CRIS.pytorch/exp/busi_80_10_10_p2_i/CRIS_R50/pred/374_benign.png,23.1699,37.6227,36.5172,37.6227
CRIS.pytorch/exp/busi_80_10_10_p2_i/CRIS_R50/pred/154_benign.png,36.8890,53.8962,52.3119,53.8962
CRIS.pytorch/exp/busi_80_10_10_p2_i/CRIS_R50/pred/198_malignant.png,0.0000,0.0000,-14.8462,0.0000
CRIS.pytorch/exp/busi_80_10_10_p2_i/CRIS_R50/pred/102_malignant.png,69.4742,81.9879,59.5435,81.9879
CRIS.pytorch/exp/busi_80_10_10_p2_i/CRIS_R50/pred/435_benign.png,0.0000,0.0000,-2.9307,0.0000
CRIS.pytorch/exp/busi_80_10_10_p2_i/CRIS_R50/pred/55_normal.png,0.0000,0.0000,0.0000,-100.0000
CRIS.pytorch/exp/busi_80_10_10_p2_i/CRIS_R50/pred/209_malignant.png,0.1685,0.3364,-3.7775,0.3364
CRIS.pytorch/exp/busi_80_10_10_p2_i/CRIS_R50/pred/165_malignant.png,28.4334,44.2772,-15.0855,44.2772
CRIS.pytorch/exp/busi_80_10_10_p2_i/CRIS_R50/pred/240_benign.png,64.4943,78.4152,59.0543,78.4152
CRIS.pytorch/exp/busi_80_10_10_p2_i/CRIS_R50/pred/387_benign.png,87.5264,93.3484,79.9029,93.3484
CRIS.pytorch/exp/busi_80_10_10_p2_i/CRIS_R50/pred/128_malignant.png,13.7926,24.2417,-28.8638,24.2417
CRIS.pytorch/exp/busi_80_10_10_p2_i/CRIS_R50/pred/210_benign.png,0.0000,0.0000,-14.9170,0.0000
CRIS.pytorch/exp/busi_80_10_10_p2_i/CRIS_R50/pred/428_benign.png,0.0000,0.0000,-11.3065,0.0000
CRIS.pytorch/exp/busi_80_10_10_p2_i/CRIS_R50/pred/71_malignant.png,49.2907,66.0332,27.6735,66.0332
CRIS.pytorch/exp/busi_80_10_10_p2_i/CRIS_R50/pred/299_benign.png,0.0000,0.0000,-10.9673,0.0000
CRIS.pytorch/exp/busi_80_10_10_p2_i/CRIS_R50/pred/4_malignant.png,49.1341,65.8925,53.0768,65.8925
CRIS.pytorch/exp/busi_80_10_10_p2_i/CRIS_R50/pred/187_malignant.png,2.0103,3.9413,-17.7718,3.9413
CRIS.pytorch/exp/busi_80_10_10_p2_i/CRIS_R50/pred/87_malignant.png,74.3188,85.2677,65.5925,85.2677
CRIS.pytorch/exp/busi_80_10_10_p2_i/CRIS_R50/pred/12_normal.png,0.0000,0.0000,0.0000,-100.0000
CRIS.pytorch/exp/busi_80_10_10_p2_i/CRIS_R50/pred/411_benign.png,52.6761,69.0038,48.4830,69.0038
CRIS.pytorch/exp/busi_80_10_10_p2_i/CRIS_R50/pred/80_benign.png,90.5466,95.0388,57.7826,95.0388
