filename,iou,dice,ones_dice_diff,zeros_dice_diff
CRIS.pytorch/exp/camus_80_10_10_p5_fn_frozen/CRIS_R50/pred/patient0270_2CH_ES_gt_2.png,61.7139,76.3248,55.9101,76.3248
CRIS.pytorch/exp/camus_80_10_10_p5_fn_frozen/CRIS_R50/pred/patient0328_2CH_ES_gt_1.png,88.0033,93.6189,82.9168,93.6189
CRIS.pytorch/exp/camus_80_10_10_p5_fn_frozen/CRIS_R50/pred/patient0102_4CH_ES_gt_2.png,60.9675,75.7513,64.8398,75.7513
CRIS.pytorch/exp/camus_80_10_10_p5_fn_frozen/CRIS_R50/pred/patient0368_4CH_ES_gt_2.png,71.6753,83.5010,65.1611,83.5010
CRIS.pytorch/exp/camus_80_10_10_p5_fn_frozen/CRIS_R50/pred/patient0395_4CH_ES_gt_2.png,79.0639,88.3080,68.8708,88.3080
CRIS.pytorch/exp/camus_80_10_10_p5_fn_frozen/CRIS_R50/pred/patient0017_4CH_ES_gt_3.png,79.5702,88.6229,77.8977,88.6229
CRIS.pytorch/exp/camus_80_10_10_p5_fn_frozen/CRIS_R50/pred/patient0387_2CH_ES_gt_2.png,73.5114,84.7338,65.5020,84.7338
CRIS.pytorch/exp/camus_80_10_10_p5_fn_frozen/CRIS_R50/pred/patient0310_2CH_ES_gt_2.png,83.9623,91.2821,75.5465,91.2821
CRIS.pytorch/exp/camus_80_10_10_p5_fn_frozen/CRIS_R50/pred/patient0187_2CH_ED_gt_1.png,89.4066,94.4071,58.9138,94.4071
CRIS.pytorch/exp/camus_80_10_10_p5_fn_frozen/CRIS_R50/pred/patient0089_2CH_ES_gt_3.png,68.2212,81.1089,73.0147,81.1089
CRIS.pytorch/exp/camus_80_10_10_p5_fn_frozen/CRIS_R50/pred/patient0323_4CH_ED_gt_3.png,87.5806,93.3792,83.6713,93.3792
CRIS.pytorch/exp/camus_80_10_10_p5_fn_frozen/CRIS_R50/pred/patient0216_2CH_ES_gt_2.png,83.1060,90.7737,74.7836,90.7737
CRIS.pytorch/exp/camus_80_10_10_p5_fn_frozen/CRIS_R50/pred/patient0395_2CH_ED_gt_3.png,86.6263,92.8340,81.6386,92.8340
CRIS.pytorch/exp/camus_80_10_10_p5_fn_frozen/CRIS_R50/pred/patient0270_2CH_ES_gt_1.png,77.0821,87.0580,74.5457,87.0580
CRIS.pytorch/exp/camus_80_10_10_p5_fn_frozen/CRIS_R50/pred/patient0400_4CH_ES_gt_3.png,77.2891,87.1899,76.6543,87.1899
CRIS.pytorch/exp/camus_80_10_10_p5_fn_frozen/CRIS_R50/pred/patient0226_2CH_ED_gt_3.png,43.1674,60.3034,46.7499,60.3034
CRIS.pytorch/exp/camus_80_10_10_p5_fn_frozen/CRIS_R50/pred/patient0387_4CH_ES_gt_1.png,86.4397,92.7267,74.5427,92.7267
CRIS.pytorch/exp/camus_80_10_10_p5_fn_frozen/CRIS_R50/pred/patient0284_4CH_ES_gt_1.png,77.9560,87.6127,77.0828,87.6127
CRIS.pytorch/exp/camus_80_10_10_p5_fn_frozen/CRIS_R50/pred/patient0102_2CH_ES_gt_1.png,74.9736,85.6970,78.2021,85.6970
CRIS.pytorch/exp/camus_80_10_10_p5_fn_frozen/CRIS_R50/pred/patient0208_4CH_ED_gt_2.png,73.3051,84.5966,54.6344,84.5966
