filename,iou,dice,ones_dice_diff,zeros_dice_diff
CRIS.pytorch/exp/camus_80_10_10_p0_fn/CRIS_R50/pred/patient0187_2CH_ED_gt_1.png,2.7767,5.4034,-30.0898,5.4034
CRIS.pytorch/exp/camus_80_10_10_p0_fn/CRIS_R50/pred/patient0270_2CH_ES_gt_1.png,0.0000,0.0000,-12.5124,0.0000
CRIS.pytorch/exp/camus_80_10_10_p0_fn/CRIS_R50/pred/patient0387_2CH_ES_gt_2.png,8.7052,16.0161,-3.2156,16.0161
CRIS.pytorch/exp/camus_80_10_10_p0_fn/CRIS_R50/pred/patient0102_4CH_ES_gt_2.png,9.2331,16.9052,5.9937,16.9052
CRIS.pytorch/exp/camus_80_10_10_p0_fn/CRIS_R50/pred/patient0208_4CH_ED_gt_2.png,1.2342,2.4384,-27.5238,2.4384
CRIS.pytorch/exp/camus_80_10_10_p0_fn/CRIS_R50/pred/patient0310_2CH_ES_gt_2.png,0.0000,0.0000,-15.7356,0.0000
CRIS.pytorch/exp/camus_80_10_10_p0_fn/CRIS_R50/pred/patient0387_4CH_ES_gt_1.png,0.0000,0.0000,-18.1840,0.0000
CRIS.pytorch/exp/camus_80_10_10_p0_fn/CRIS_R50/pred/patient0017_4CH_ES_gt_3.png,0.0000,0.0000,-10.7252,0.0000
CRIS.pytorch/exp/camus_80_10_10_p0_fn/CRIS_R50/pred/patient0284_4CH_ES_gt_1.png,0.0000,0.0000,-10.5299,0.0000
CRIS.pytorch/exp/camus_80_10_10_p0_fn/CRIS_R50/pred/patient0226_2CH_ED_gt_3.png,0.0000,0.0000,-13.5534,0.0000
CRIS.pytorch/exp/camus_80_10_10_p0_fn/CRIS_R50/pred/patient0395_2CH_ED_gt_3.png,0.0000,0.0000,-11.1953,0.0000
CRIS.pytorch/exp/camus_80_10_10_p0_fn/CRIS_R50/pred/patient0400_4CH_ES_gt_3.png,0.0000,0.0000,-10.5357,0.0000
CRIS.pytorch/exp/camus_80_10_10_p0_fn/CRIS_R50/pred/patient0089_2CH_ES_gt_3.png,0.0000,0.0000,-8.0942,0.0000
CRIS.pytorch/exp/camus_80_10_10_p0_fn/CRIS_R50/pred/patient0216_2CH_ES_gt_2.png,17.2093,29.3651,13.3751,29.3651
CRIS.pytorch/exp/camus_80_10_10_p0_fn/CRIS_R50/pred/patient0328_2CH_ES_gt_1.png,0.0000,0.0000,-10.7021,0.0000
CRIS.pytorch/exp/camus_80_10_10_p0_fn/CRIS_R50/pred/patient0102_2CH_ES_gt_1.png,0.0000,0.0000,-7.4949,0.0000
CRIS.pytorch/exp/camus_80_10_10_p0_fn/CRIS_R50/pred/patient0368_4CH_ES_gt_2.png,6.6993,12.5573,-5.7826,12.5573
CRIS.pytorch/exp/camus_80_10_10_p0_fn/CRIS_R50/pred/patient0270_2CH_ES_gt_2.png,0.0000,0.0000,-20.4147,0.0000
