filename,iou,dice,ones_dice_diff,zeros_dice_diff
CRIS.pytorch/exp/camus_80_10_10_p0_fn_frozen/CRIS_R50/pred/patient0395_2CH_ED_gt_3.png,4.0096,7.7101,-3.4852,7.7101
CRIS.pytorch/exp/camus_80_10_10_p0_fn_frozen/CRIS_R50/pred/patient0387_4CH_ES_gt_1.png,1.0471,2.0725,-16.1114,2.0725
CRIS.pytorch/exp/camus_80_10_10_p0_fn_frozen/CRIS_R50/pred/patient0102_4CH_ES_gt_2.png,0.0000,0.0000,-10.9115,0.0000
CRIS.pytorch/exp/camus_80_10_10_p0_fn_frozen/CRIS_R50/pred/patient0270_2CH_ES_gt_1.png,2.6651,5.1918,-7.3206,5.1918
CRIS.pytorch/exp/camus_80_10_10_p0_fn_frozen/CRIS_R50/pred/patient0368_4CH_ES_gt_2.png,8.1075,14.9990,-3.3409,14.9990
CRIS.pytorch/exp/camus_80_10_10_p0_fn_frozen/CRIS_R50/pred/patient0310_2CH_ES_gt_2.png,3.4897,6.7440,-8.9916,6.7440
CRIS.pytorch/exp/camus_80_10_10_p0_fn_frozen/CRIS_R50/pred/patient0328_2CH_ES_gt_1.png,0.0000,0.0000,-10.7021,0.0000
CRIS.pytorch/exp/camus_80_10_10_p0_fn_frozen/CRIS_R50/pred/patient0284_4CH_ES_gt_1.png,9.8140,17.8738,7.3440,17.8738
CRIS.pytorch/exp/camus_80_10_10_p0_fn_frozen/CRIS_R50/pred/patient0400_4CH_ES_gt_3.png,0.0000,0.0000,-10.5357,0.0000
CRIS.pytorch/exp/camus_80_10_10_p0_fn_frozen/CRIS_R50/pred/patient0208_4CH_ED_gt_2.png,0.2723,0.5431,-29.4191,0.5431
CRIS.pytorch/exp/camus_80_10_10_p0_fn_frozen/CRIS_R50/pred/patient0102_2CH_ES_gt_1.png,0.0000,0.0000,-7.4949,0.0000
CRIS.pytorch/exp/camus_80_10_10_p0_fn_frozen/CRIS_R50/pred/patient0017_4CH_ES_gt_3.png,2.0814,4.0779,-6.6473,4.0779
CRIS.pytorch/exp/camus_80_10_10_p0_fn_frozen/CRIS_R50/pred/patient0387_2CH_ES_gt_2.png,9.0884,16.6624,-2.5693,16.6624
CRIS.pytorch/exp/camus_80_10_10_p0_fn_frozen/CRIS_R50/pred/patient0226_2CH_ED_gt_3.png,3.5750,6.9032,-6.6502,6.9032
CRIS.pytorch/exp/camus_80_10_10_p0_fn_frozen/CRIS_R50/pred/patient0395_4CH_ES_gt_2.png,3.2988,6.3870,-13.0502,6.3870
CRIS.pytorch/exp/camus_80_10_10_p0_fn_frozen/CRIS_R50/pred/patient0270_2CH_ES_gt_2.png,7.3429,13.6812,-6.7335,13.6812
CRIS.pytorch/exp/camus_80_10_10_p0_fn_frozen/CRIS_R50/pred/patient0187_2CH_ED_gt_1.png,7.5597,14.0567,-21.4366,14.0567
CRIS.pytorch/exp/camus_80_10_10_p0_fn_frozen/CRIS_R50/pred/patient0323_4CH_ED_gt_3.png,0.0000,0.0000,-9.7078,0.0000
CRIS.pytorch/exp/camus_80_10_10_p0_fn_frozen/CRIS_R50/pred/patient0216_2CH_ES_gt_2.png,0.0000,0.0000,-15.9901,0.0000
CRIS.pytorch/exp/camus_80_10_10_p0_fn_frozen/CRIS_R50/pred/patient0089_2CH_ES_gt_3.png,0.0000,0.0000,-8.0942,0.0000
CRIS.pytorch/exp/camus_80_10_10_p0_fn_frozen/CRIS_R50/pred/patient0120_4CH_ED_gt_3.png,16.6767,28.5862,20.5292,28.5862
CRIS.pytorch/exp/camus_80_10_10_p0_fn_frozen/CRIS_R50/pred/patient0178_4CH_ED_gt_1.png,16.1381,27.7912,10.7361,27.7912
CRIS.pytorch/exp/camus_80_10_10_p0_fn_frozen/CRIS_R50/pred/patient0443_4CH_ED_gt_2.png,0.0821,0.1641,-25.2347,0.1641
CRIS.pytorch/exp/camus_80_10_10_p0_fn_frozen/CRIS_R50/pred/patient0368_4CH_ED_gt_2.png,0.2159,0.4309,-16.6094,0.4309
CRIS.pytorch/exp/camus_80_10_10_p0_fn_frozen/CRIS_R50/pred/patient0208_4CH_ED_gt_1.png,0.6726,1.3362,-37.4659,1.3362
CRIS.pytorch/exp/camus_80_10_10_p0_fn_frozen/CRIS_R50/pred/patient0354_4CH_ES_gt_3.png,0.0000,0.0000,-6.9986,0.0000
CRIS.pytorch/exp/camus_80_10_10_p0_fn_frozen/CRIS_R50/pred/patient0241_4CH_ED_gt_1.png,0.1279,0.2554,-24.2830,0.2554
CRIS.pytorch/exp/camus_80_10_10_p0_fn_frozen/CRIS_R50/pred/patient0178_2CH_ED_gt_2.png,3.0833,5.9821,-17.1814,5.9821
CRIS.pytorch/exp/camus_80_10_10_p0_fn_frozen/CRIS_R50/pred/patient0419_2CH_ES_gt_2.png,2.5754,5.0215,-22.8968,5.0215
CRIS.pytorch/exp/camus_80_10_10_p0_fn_frozen/CRIS_R50/pred/patient0052_4CH_ED_gt_3.png,0.0000,0.0000,-5.9102,0.0000
CRIS.pytorch/exp/camus_80_10_10_p0_fn_frozen/CRIS_R50/pred/patient0046_4CH_ED_gt_3.png,0.0000,0.0000,-3.8361,0.0000
CRIS.pytorch/exp/camus_80_10_10_p0_fn_frozen/CRIS_R50/pred/patient0395_2CH_ED_gt_2.png,7.5458,14.0327,-7.3978,14.0327
CRIS.pytorch/exp/camus_80_10_10_p0_fn_frozen/CRIS_R50/pred/patient0216_4CH_ES_gt_2.png,4.7392,9.0495,-3.0606,9.0495
CRIS.pytorch/exp/camus_80_10_10_p0_fn_frozen/CRIS_R50/pred/patient0395_2CH_ES_gt_2.png,14.6378,25.5374,3.8705,25.5374
CRIS.pytorch/exp/camus_80_10_10_p0_fn_frozen/CRIS_R50/pred/patient0017_4CH_ED_gt_1.png,0.3523,0.7021,-12.9018,0.7021
CRIS.pytorch/exp/camus_80_10_10_p0_fn_frozen/CRIS_R50/pred/patient0241_2CH_ES_gt_3.png,0.0000,0.0000,-6.6221,0.0000
CRIS.pytorch/exp/camus_80_10_10_p0_fn_frozen/CRIS_R50/pred/patient0071_2CH_ES_gt_3.png,0.0000,0.0000,-16.6762,0.0000
CRIS.pytorch/exp/camus_80_10_10_p0_fn_frozen/CRIS_R50/pred/patient0323_4CH_ES_gt_2.png,7.7201,14.3336,4.4521,14.3336
CRIS.pytorch/exp/camus_80_10_10_p0_fn_frozen/CRIS_R50/pred/patient0102_2CH_ES_gt_3.png,1.8981,3.7256,-9.7970,3.7256
CRIS.pytorch/exp/camus_80_10_10_p0_fn_frozen/CRIS_R50/pred/patient0387_4CH_ED_gt_2.png,5.0650,9.6416,-8.0380,9.6416
CRIS.pytorch/exp/camus_80_10_10_p0_fn_frozen/CRIS_R50/pred/patient0123_2CH_ED_gt_2.png,0.0000,0.0000,-17.2669,0.0000
CRIS.pytorch/exp/camus_80_10_10_p0_fn_frozen/CRIS_R50/pred/patient0042_4CH_ED_gt_3.png,0.0000,0.0000,-5.7916,0.0000
CRIS.pytorch/exp/camus_80_10_10_p0_fn_frozen/CRIS_R50/pred/patient0198_2CH_ES_gt_2.png,0.0000,0.0000,-27.0210,0.0000
CRIS.pytorch/exp/camus_80_10_10_p0_fn_frozen/CRIS_R50/pred/patient0269_4CH_ES_gt_3.png,0.0000,0.0000,-11.0442,0.0000
CRIS.pytorch/exp/camus_80_10_10_p0_fn_frozen/CRIS_R50/pred/patient0071_2CH_ED_gt_3.png,2.9330,5.6989,-9.7609,5.6989
CRIS.pytorch/exp/camus_80_10_10_p0_fn_frozen/CRIS_R50/pred/patient0324_2CH_ED_gt_2.png,0.0000,0.0000,-14.6967,0.0000
CRIS.pytorch/exp/camus_80_10_10_p0_fn_frozen/CRIS_R50/pred/patient0400_2CH_ED_gt_2.png,0.0000,0.0000,-23.9825,0.0000
CRIS.pytorch/exp/camus_80_10_10_p0_fn_frozen/CRIS_R50/pred/patient0395_2CH_ES_gt_1.png,9.9334,18.0716,-3.2211,18.0716
CRIS.pytorch/exp/camus_80_10_10_p0_fn_frozen/CRIS_R50/pred/patient0269_2CH_ED_gt_2.png,2.6480,5.1594,-23.1417,5.1594
CRIS.pytorch/exp/camus_80_10_10_p0_fn_frozen/CRIS_R50/pred/patient0301_4CH_ES_gt_1.png,0.0000,0.0000,-12.4088,0.0000
CRIS.pytorch/exp/camus_80_10_10_p0_fn_frozen/CRIS_R50/pred/patient0198_4CH_ES_gt_2.png,0.9605,1.9028,-17.5068,1.9028
CRIS.pytorch/exp/camus_80_10_10_p0_fn_frozen/CRIS_R50/pred/patient0324_2CH_ES_gt_2.png,2.9543,5.7391,-8.5242,5.7391
CRIS.pytorch/exp/camus_80_10_10_p0_fn_frozen/CRIS_R50/pred/patient0071_2CH_ED_gt_2.png,0.0000,0.0000,-12.2894,0.0000
CRIS.pytorch/exp/camus_80_10_10_p0_fn_frozen/CRIS_R50/pred/patient0178_4CH_ED_gt_2.png,7.0173,13.1143,-3.9340,13.1143
CRIS.pytorch/exp/camus_80_10_10_p0_fn_frozen/CRIS_R50/pred/patient0197_4CH_ED_gt_3.png,0.0000,0.0000,-3.4627,0.0000
CRIS.pytorch/exp/camus_80_10_10_p0_fn_frozen/CRIS_R50/pred/patient0328_4CH_ED_gt_1.png,1.0694,2.1161,-17.4039,2.1161
CRIS.pytorch/exp/camus_80_10_10_p0_fn_frozen/CRIS_R50/pred/patient0318_2CH_ES_gt_3.png,0.0000,0.0000,-9.1788,0.0000
CRIS.pytorch/exp/camus_80_10_10_p0_fn_frozen/CRIS_R50/pred/patient0270_4CH_ES_gt_1.png,11.4659,20.5729,12.1494,20.5729
