filename,iou,dice,ones_dice_diff,zeros_dice_diff
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0400_4CH_ES_gt_3.png,0.0000,0.0000,-10.5357,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0387_2CH_ES_gt_2.png,16.5469,28.3953,9.1636,28.3953
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0387_4CH_ES_gt_1.png,0.0000,0.0000,-18.1840,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0328_2CH_ES_gt_1.png,0.0000,0.0000,-10.7021,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0284_4CH_ES_gt_1.png,0.0000,0.0000,-10.5299,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0208_4CH_ED_gt_2.png,23.4514,37.9929,8.0308,37.9929
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0395_2CH_ED_gt_3.png,0.0000,0.0000,-11.1953,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0216_2CH_ES_gt_2.png,10.5591,19.1012,3.1111,19.1012
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0187_2CH_ED_gt_1.png,0.0199,0.0398,-35.4535,0.0398
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0270_2CH_ES_gt_1.png,0.0000,0.0000,-12.5124,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0102_2CH_ES_gt_1.png,0.0000,0.0000,-7.4949,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0089_2CH_ES_gt_3.png,0.0000,0.0000,-8.0942,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0102_4CH_ES_gt_2.png,8.7384,16.0723,5.1607,16.0723
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0395_4CH_ES_gt_2.png,20.1629,33.5593,14.1221,33.5593
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0368_4CH_ES_gt_2.png,17.2917,29.4850,11.1451,29.4850
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0323_4CH_ED_gt_3.png,0.0000,0.0000,-9.7078,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0270_2CH_ES_gt_2.png,21.0789,34.8185,14.4038,34.8185
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0226_2CH_ED_gt_3.png,0.0000,0.0000,-13.5534,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0310_2CH_ES_gt_2.png,5.7374,10.8521,-4.8835,10.8521
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0017_4CH_ES_gt_3.png,0.0000,0.0000,-10.7252,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0368_4CH_ED_gt_2.png,15.9085,27.4502,10.4099,27.4502
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0208_4CH_ED_gt_1.png,0.0000,0.0000,-38.8020,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0120_4CH_ED_gt_3.png,0.0000,0.0000,-8.0570,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0046_4CH_ED_gt_3.png,0.0000,0.0000,-3.8361,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0052_4CH_ED_gt_3.png,0.0000,0.0000,-5.9102,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0178_4CH_ED_gt_1.png,0.0000,0.0000,-17.0551,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0241_4CH_ED_gt_1.png,0.0000,0.0000,-24.5383,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0395_2CH_ES_gt_2.png,17.7938,30.2118,8.5448,30.2118
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0395_2CH_ED_gt_2.png,15.4459,26.7587,5.3281,26.7587
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0241_2CH_ES_gt_3.png,0.0000,0.0000,-6.6221,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0354_4CH_ES_gt_3.png,0.0000,0.0000,-6.9986,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0071_2CH_ES_gt_3.png,0.0000,0.0000,-16.6762,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0323_4CH_ES_gt_2.png,7.1488,13.3437,3.4622,13.3437
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0419_2CH_ES_gt_2.png,14.4626,25.2704,-2.6478,25.2704
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0443_4CH_ED_gt_2.png,19.5599,32.7199,7.3211,32.7199
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0017_4CH_ED_gt_1.png,0.0000,0.0000,-13.6039,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0178_2CH_ED_gt_2.png,20.6549,34.2380,11.0744,34.2380
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0216_4CH_ES_gt_2.png,8.3887,15.4790,3.3689,15.4790
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0102_2CH_ES_gt_3.png,0.0000,0.0000,-13.5226,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0387_4CH_ED_gt_2.png,11.8674,21.2169,3.5373,21.2169
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0123_2CH_ED_gt_2.png,9.2368,16.9115,-0.3554,16.9115
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0269_4CH_ES_gt_3.png,0.0000,0.0000,-11.0442,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0198_2CH_ES_gt_2.png,29.2518,45.2632,18.2422,45.2632
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0042_4CH_ED_gt_3.png,0.0000,0.0000,-5.7916,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0324_2CH_ED_gt_2.png,13.4698,23.7417,9.0450,23.7417
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0071_2CH_ED_gt_3.png,0.0000,0.0000,-15.4598,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0400_2CH_ED_gt_2.png,12.6612,22.4766,-1.5059,22.4766
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0198_4CH_ES_gt_2.png,19.9368,33.2455,13.8359,33.2455
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0269_2CH_ED_gt_2.png,23.5295,38.0954,9.7943,38.0954
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0071_2CH_ED_gt_2.png,5.8815,11.1096,-1.1798,11.1096
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0395_2CH_ES_gt_1.png,0.0000,0.0000,-21.2927,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0328_4CH_ED_gt_1.png,0.0000,0.0000,-19.5200,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0197_4CH_ED_gt_3.png,0.0000,0.0000,-3.4627,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0324_2CH_ES_gt_2.png,12.5712,22.3347,8.0714,22.3347
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0270_4CH_ES_gt_1.png,0.0000,0.0000,-8.4235,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0225_4CH_ED_gt_2.png,15.8293,27.3321,13.5237,27.3321
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0178_4CH_ED_gt_2.png,12.9133,22.8730,5.8246,22.8730
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0301_4CH_ES_gt_1.png,0.0000,0.0000,-12.4088,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0318_2CH_ES_gt_3.png,0.0000,0.0000,-9.1788,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0226_4CH_ED_gt_3.png,0.0000,0.0000,-8.4339,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0034_2CH_ED_gt_2.png,17.8917,30.3527,13.1546,30.3527
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0225_2CH_ED_gt_3.png,0.0000,0.0000,-11.0960,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0354_4CH_ED_gt_1.png,0.0000,0.0000,-30.2034,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0086_4CH_ES_gt_3.png,0.0000,0.0000,-15.5463,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0197_2CH_ES_gt_3.png,0.0000,0.0000,-7.9633,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0354_4CH_ED_gt_3.png,0.0000,0.0000,-3.9106,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0017_2CH_ES_gt_1.png,0.0000,0.0000,-7.7488,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0216_4CH_ES_gt_3.png,0.0000,0.0000,-14.6357,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0134_2CH_ES_gt_2.png,28.8969,44.8372,17.3526,44.8372
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0324_4CH_ED_gt_3.png,0.0000,0.0000,-9.0230,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0301_4CH_ED_gt_2.png,10.5396,19.0693,7.1660,19.0693
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0208_2CH_ES_gt_2.png,17.8652,30.3146,-0.7004,30.3146
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0387_2CH_ES_gt_1.png,0.0000,0.0000,-15.9395,0.0000
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0187_2CH_ES_gt_2.png,11.2844,20.2803,-1.5534,20.2803
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0400_4CH_ES_gt_2.png,20.8028,34.4409,13.6612,34.4409
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0123_2CH_ED_gt_1.png,0.3059,0.6100,-15.2803,0.6100
CRIS.pytorch/exp/camus_80_10_10_p1_i/CRIS_R50/pred/patient0241_2CH_ES_gt_1.png,0.0000,0.0000,-17.3558,0.0000
