filename,iou,dice,ones_dice_diff,zeros_dice_diff
CRIS.pytorch/exp/busi_80_10_10_p6_i/CRIS_R50/pred/374_benign.png,24.1785,38.9416,37.8362,38.9416
CRIS.pytorch/exp/busi_80_10_10_p6_i/CRIS_R50/pred/53_malignant.png,17.2442,29.4158,18.2273,29.4158
CRIS.pytorch/exp/busi_80_10_10_p6_i/CRIS_R50/pred/55_normal.png,0.0000,0.0000,0.0000,-100.0000
CRIS.pytorch/exp/busi_80_10_10_p6_i/CRIS_R50/pred/41_normal.png,0.0000,0.0000,0.0000,-100.0000
CRIS.pytorch/exp/busi_80_10_10_p6_i/CRIS_R50/pred/72_benign.png,88.3968,93.8411,79.0497,93.8411
CRIS.pytorch/exp/busi_80_10_10_p6_i/CRIS_R50/pred/59_benign.png,82.9884,90.7035,80.7279,90.7035
CRIS.pytorch/exp/busi_80_10_10_p6_i/CRIS_R50/pred/102_malignant.png,0.0000,0.0000,-22.4444,0.0000
CRIS.pytorch/exp/busi_80_10_10_p6_i/CRIS_R50/pred/103_normal.png,0.0000,0.0000,0.0000,-100.0000
CRIS.pytorch/exp/busi_80_10_10_p6_i/CRIS_R50/pred/209_malignant.png,51.3674,67.8712,63.7573,67.8712
CRIS.pytorch/exp/busi_80_10_10_p6_i/CRIS_R50/pred/134_benign.png,0.0000,0.0000,-1.9094,0.0000
CRIS.pytorch/exp/busi_80_10_10_p6_i/CRIS_R50/pred/435_benign.png,0.0000,0.0000,-2.9307,0.0000
CRIS.pytorch/exp/busi_80_10_10_p6_i/CRIS_R50/pred/186_benign.png,91.2227,95.4099,80.8719,95.4099
CRIS.pytorch/exp/busi_80_10_10_p6_i/CRIS_R50/pred/24_benign.png,0.0000,0.0000,-4.1227,0.0000
CRIS.pytorch/exp/busi_80_10_10_p6_i/CRIS_R50/pred/198_malignant.png,37.5748,54.6246,39.7783,54.6246
CRIS.pytorch/exp/busi_80_10_10_p6_i/CRIS_R50/pred/337_benign.png,4.3224,8.2867,3.1738,8.2867
CRIS.pytorch/exp/busi_80_10_10_p6_i/CRIS_R50/pred/73_normal.png,0.0000,0.0000,0.0000,-100.0000
CRIS.pytorch/exp/busi_80_10_10_p6_i/CRIS_R50/pred/75_malignant.png,82.9268,90.6667,55.1147,90.6667
CRIS.pytorch/exp/busi_80_10_10_p6_i/CRIS_R50/pred/154_benign.png,0.0000,0.0000,-1.5843,0.0000
