filename,iou,dice,ones_dice_diff,zeros_dice_diff
CRIS.pytorch/exp/busi_80_10_10_p2_fn_frozen/CRIS_R50/pred/186_benign.png,78.5990,88.0173,73.4793,88.0173
CRIS.pytorch/exp/busi_80_10_10_p2_fn_frozen/CRIS_R50/pred/59_benign.png,88.4875,93.8922,83.9166,93.8922
CRIS.pytorch/exp/busi_80_10_10_p2_fn_frozen/CRIS_R50/pred/392_benign.png,53.0915,69.3592,28.8401,69.3592
CRIS.pytorch/exp/busi_80_10_10_p2_fn_frozen/CRIS_R50/pred/73_normal.png,100.0000,100.0000,100.0000,0.0000
CRIS.pytorch/exp/busi_80_10_10_p2_fn_frozen/CRIS_R50/pred/293_benign.png,76.0122,86.3715,78.5525,86.3715
CRIS.pytorch/exp/busi_80_10_10_p2_fn_frozen/CRIS_R50/pred/337_benign.png,80.4950,89.1936,84.0807,89.1936
CRIS.pytorch/exp/busi_80_10_10_p2_fn_frozen/CRIS_R50/pred/103_normal.png,100.0000,100.0000,100.0000,0.0000
CRIS.pytorch/exp/busi_80_10_10_p2_fn_frozen/CRIS_R50/pred/75_malignant.png,1.6565,3.2591,-32.2929,3.2591
CRIS.pytorch/exp/busi_80_10_10_p2_fn_frozen/CRIS_R50/pred/134_benign.png,73.7367,84.8833,82.9739,84.8833
CRIS.pytorch/exp/busi_80_10_10_p2_fn_frozen/CRIS_R50/pred/209_malignant.png,67.8736,80.8627,76.7488,80.8627
CRIS.pytorch/exp/busi_80_10_10_p2_fn_frozen/CRIS_R50/pred/55_normal.png,100.0000,100.0000,100.0000,0.0000
CRIS.pytorch/exp/busi_80_10_10_p2_fn_frozen/CRIS_R50/pred/72_benign.png,87.4673,93.3147,78.5234,93.3147
CRIS.pytorch/exp/busi_80_10_10_p2_fn_frozen/CRIS_R50/pred/41_normal.png,100.0000,100.0000,100.0000,0.0000
CRIS.pytorch/exp/busi_80_10_10_p2_fn_frozen/CRIS_R50/pred/53_malignant.png,74.4107,85.3281,74.1396,85.3281
CRIS.pytorch/exp/busi_80_10_10_p2_fn_frozen/CRIS_R50/pred/154_benign.png,69.2022,81.7982,80.2139,81.7982
CRIS.pytorch/exp/busi_80_10_10_p2_fn_frozen/CRIS_R50/pred/102_malignant.png,75.2380,85.8695,63.4251,85.8695
CRIS.pytorch/exp/busi_80_10_10_p2_fn_frozen/CRIS_R50/pred/435_benign.png,72.9218,84.3408,81.4101,84.3408
CRIS.pytorch/exp/busi_80_10_10_p2_fn_frozen/CRIS_R50/pred/24_benign.png,52.9340,69.2247,65.1020,69.2247
CRIS.pytorch/exp/busi_80_10_10_p2_fn_frozen/CRIS_R50/pred/374_benign.png,48.4755,65.2976,64.1922,65.2976
CRIS.pytorch/exp/busi_80_10_10_p2_fn_frozen/CRIS_R50/pred/198_malignant.png,1.7174,3.3768,-11.4695,3.3768
CRIS.pytorch/exp/busi_80_10_10_p2_fn_frozen/CRIS_R50/pred/165_malignant.png,81.8382,90.0121,30.6494,90.0121
CRIS.pytorch/exp/busi_80_10_10_p2_fn_frozen/CRIS_R50/pred/240_benign.png,74.9126,85.6572,66.2963,85.6572
CRIS.pytorch/exp/busi_80_10_10_p2_fn_frozen/CRIS_R50/pred/71_malignant.png,78.7633,88.1202,49.7605,88.1202
CRIS.pytorch/exp/busi_80_10_10_p2_fn_frozen/CRIS_R50/pred/13_malignant.png,72.8390,84.2854,68.7906,84.2854
CRIS.pytorch/exp/busi_80_10_10_p2_fn_frozen/CRIS_R50/pred/187_malignant.png,48.4923,65.3129,43.5998,65.3129
CRIS.pytorch/exp/busi_80_10_10_p2_fn_frozen/CRIS_R50/pred/48_malignant.png,81.9937,90.1061,81.2370,90.1061
CRIS.pytorch/exp/busi_80_10_10_p2_fn_frozen/CRIS_R50/pred/210_benign.png,0.0000,0.0000,-14.9170,0.0000
CRIS.pytorch/exp/busi_80_10_10_p2_fn_frozen/CRIS_R50/pred/87_malignant.png,90.6748,95.1094,75.4342,95.1094
CRIS.pytorch/exp/busi_80_10_10_p2_fn_frozen/CRIS_R50/pred/428_benign.png,75.2106,85.8516,74.5451,85.8516
CRIS.pytorch/exp/busi_80_10_10_p2_fn_frozen/CRIS_R50/pred/128_malignant.png,82.2435,90.2567,37.1512,90.2567
CRIS.pytorch/exp/busi_80_10_10_p2_fn_frozen/CRIS_R50/pred/199_malignant.png,63.7788,77.8841,65.4149,77.8841
CRIS.pytorch/exp/busi_80_10_10_p2_fn_frozen/CRIS_R50/pred/411_benign.png,91.5271,95.5761,75.0554,95.5761
CRIS.pytorch/exp/busi_80_10_10_p2_fn_frozen/CRIS_R50/pred/54_benign.png,88.1273,93.6890,80.2603,93.6890
CRIS.pytorch/exp/busi_80_10_10_p2_fn_frozen/CRIS_R50/pred/387_benign.png,71.8137,83.5949,70.1494,83.5949
CRIS.pytorch/exp/busi_80_10_10_p2_fn_frozen/CRIS_R50/pred/299_benign.png,18.4008,31.0822,20.1150,31.0822
CRIS.pytorch/exp/busi_80_10_10_p2_fn_frozen/CRIS_R50/pred/80_benign.png,85.4320,92.1438,54.8876,92.1438
CRIS.pytorch/exp/busi_80_10_10_p2_fn_frozen/CRIS_R50/pred/55_benign.png,77.9206,87.5903,83.8427,87.5903
CRIS.pytorch/exp/busi_80_10_10_p2_fn_frozen/CRIS_R50/pred/190_benign.png,82.5694,90.4526,74.0947,90.4526
CRIS.pytorch/exp/busi_80_10_10_p2_fn_frozen/CRIS_R50/pred/12_normal.png,100.0000,100.0000,100.0000,0.0000
CRIS.pytorch/exp/busi_80_10_10_p2_fn_frozen/CRIS_R50/pred/4_malignant.png,61.7831,76.3777,63.5620,76.3777
CRIS.pytorch/exp/busi_80_10_10_p2_fn_frozen/CRIS_R50/pred/270_benign.png,83.3160,90.8987,86.5491,90.8987
CRIS.pytorch/exp/busi_80_10_10_p2_fn_frozen/CRIS_R50/pred/333_benign.png,61.7784,76.3741,56.4245,76.3741
CRIS.pytorch/exp/busi_80_10_10_p2_fn_frozen/CRIS_R50/pred/66_normal.png,100.0000,100.0000,100.0000,0.0000
CRIS.pytorch/exp/busi_80_10_10_p2_fn_frozen/CRIS_R50/pred/141_benign.png,61.4284,76.1061,8.2962,76.1061
CRIS.pytorch/exp/busi_80_10_10_p2_fn_frozen/CRIS_R50/pred/116_malignant.png,22.7636,37.0852,26.8797,37.0852
CRIS.pytorch/exp/busi_80_10_10_p2_fn_frozen/CRIS_R50/pred/169_malignant.png,5.3765,10.2044,9.1974,10.2044
CRIS.pytorch/exp/busi_80_10_10_p2_fn_frozen/CRIS_R50/pred/133_normal.png,100.0000,100.0000,100.0000,0.0000
CRIS.pytorch/exp/busi_80_10_10_p2_fn_frozen/CRIS_R50/pred/49_benign.png,93.1959,96.4781,48.0450,96.4781
CRIS.pytorch/exp/busi_80_10_10_p2_fn_frozen/CRIS_R50/pred/23_benign.png,90.5348,95.0323,87.0275,95.0323
CRIS.pytorch/exp/busi_80_10_10_p2_fn_frozen/CRIS_R50/pred/49_normal.png,100.0000,100.0000,100.0000,0.0000
CRIS.pytorch/exp/busi_80_10_10_p2_fn_frozen/CRIS_R50/pred/239_benign.png,82.4028,90.3525,85.7588,90.3525
CRIS.pytorch/exp/busi_80_10_10_p2_fn_frozen/CRIS_R50/pred/426_benign.png,68.2990,81.1639,33.8508,81.1639
CRIS.pytorch/exp/busi_80_10_10_p2_fn_frozen/CRIS_R50/pred/60_normal.png,100.0000,100.0000,100.0000,0.0000
CRIS.pytorch/exp/busi_80_10_10_p2_fn_frozen/CRIS_R50/pred/308_benign.png,69.9827,82.3409,79.1406,82.3409
