filename,iou,dice,ones_dice_diff,zeros_dice_diff
CRIS.pytorch/exp/camus_80_10_10_p4_fn_frozen/CRIS_R50/pred/patient0284_4CH_ES_gt_1.png,77.6383,87.4117,76.8818,87.4117
CRIS.pytorch/exp/camus_80_10_10_p4_fn_frozen/CRIS_R50/pred/patient0400_4CH_ES_gt_3.png,77.5061,87.3278,76.7922,87.3278
CRIS.pytorch/exp/camus_80_10_10_p4_fn_frozen/CRIS_R50/pred/patient0017_4CH_ES_gt_3.png,80.3219,89.0872,78.3620,89.0872
CRIS.pytorch/exp/camus_80_10_10_p4_fn_frozen/CRIS_R50/pred/patient0208_4CH_ED_gt_2.png,73.7160,84.8695,54.9073,84.8695
CRIS.pytorch/exp/camus_80_10_10_p4_fn_frozen/CRIS_R50/pred/patient0102_2CH_ES_gt_1.png,75.3054,85.9134,78.4185,85.9134
CRIS.pytorch/exp/camus_80_10_10_p4_fn_frozen/CRIS_R50/pred/patient0387_2CH_ES_gt_2.png,73.4498,84.6928,65.4611,84.6928
CRIS.pytorch/exp/camus_80_10_10_p4_fn_frozen/CRIS_R50/pred/patient0187_2CH_ED_gt_1.png,89.7189,94.5809,59.0876,94.5809
CRIS.pytorch/exp/camus_80_10_10_p4_fn_frozen/CRIS_R50/pred/patient0387_4CH_ES_gt_1.png,86.9423,93.0151,74.8312,93.0151
CRIS.pytorch/exp/camus_80_10_10_p4_fn_frozen/CRIS_R50/pred/patient0226_2CH_ED_gt_3.png,44.1205,61.2272,47.6738,61.2272
CRIS.pytorch/exp/camus_80_10_10_p4_fn_frozen/CRIS_R50/pred/patient0323_4CH_ED_gt_3.png,86.7924,92.9293,83.2215,92.9293
CRIS.pytorch/exp/camus_80_10_10_p4_fn_frozen/CRIS_R50/pred/patient0368_4CH_ES_gt_2.png,72.9610,84.3670,66.0271,84.3670
CRIS.pytorch/exp/camus_80_10_10_p4_fn_frozen/CRIS_R50/pred/patient0270_2CH_ES_gt_2.png,67.0691,80.2890,59.8744,80.2890
CRIS.pytorch/exp/camus_80_10_10_p4_fn_frozen/CRIS_R50/pred/patient0395_2CH_ED_gt_3.png,87.1845,93.1535,81.9582,93.1535
CRIS.pytorch/exp/camus_80_10_10_p4_fn_frozen/CRIS_R50/pred/patient0395_4CH_ES_gt_2.png,80.2706,89.0557,69.6185,89.0557
CRIS.pytorch/exp/camus_80_10_10_p4_fn_frozen/CRIS_R50/pred/patient0328_2CH_ES_gt_1.png,88.6237,93.9688,83.2667,93.9688
CRIS.pytorch/exp/camus_80_10_10_p4_fn_frozen/CRIS_R50/pred/patient0102_4CH_ES_gt_2.png,60.4160,75.3242,64.4126,75.3242
CRIS.pytorch/exp/camus_80_10_10_p4_fn_frozen/CRIS_R50/pred/patient0216_2CH_ES_gt_2.png,82.2423,90.2560,74.2659,90.2560
CRIS.pytorch/exp/camus_80_10_10_p4_fn_frozen/CRIS_R50/pred/patient0310_2CH_ES_gt_2.png,82.6235,90.4850,74.7495,90.4850
CRIS.pytorch/exp/camus_80_10_10_p4_fn_frozen/CRIS_R50/pred/patient0270_2CH_ES_gt_1.png,76.8674,86.9209,74.4085,86.9209
CRIS.pytorch/exp/camus_80_10_10_p4_fn_frozen/CRIS_R50/pred/patient0089_2CH_ES_gt_3.png,67.9515,80.9180,72.8238,80.9180
CRIS.pytorch/exp/camus_80_10_10_p4_fn_frozen/CRIS_R50/pred/patient0178_4CH_ED_gt_1.png,87.8644,93.5402,76.4851,93.5402
CRIS.pytorch/exp/camus_80_10_10_p4_fn_frozen/CRIS_R50/pred/patient0120_4CH_ED_gt_3.png,87.2370,93.1835,85.1265,93.1835
CRIS.pytorch/exp/camus_80_10_10_p4_fn_frozen/CRIS_R50/pred/patient0419_2CH_ES_gt_2.png,81.3142,89.6942,61.7759,89.6942
CRIS.pytorch/exp/camus_80_10_10_p4_fn_frozen/CRIS_R50/pred/patient0208_4CH_ED_gt_1.png,89.9294,94.6977,55.8957,94.6977
CRIS.pytorch/exp/camus_80_10_10_p4_fn_frozen/CRIS_R50/pred/patient0241_4CH_ED_gt_1.png,78.4426,87.9191,63.3808,87.9191
CRIS.pytorch/exp/camus_80_10_10_p4_fn_frozen/CRIS_R50/pred/patient0354_4CH_ES_gt_3.png,89.7571,94.6021,87.6035,94.6021
CRIS.pytorch/exp/camus_80_10_10_p4_fn_frozen/CRIS_R50/pred/patient0017_4CH_ED_gt_1.png,90.6808,95.1127,81.5088,95.1127
CRIS.pytorch/exp/camus_80_10_10_p4_fn_frozen/CRIS_R50/pred/patient0387_4CH_ED_gt_2.png,64.0799,78.1082,60.4285,78.1082
CRIS.pytorch/exp/camus_80_10_10_p4_fn_frozen/CRIS_R50/pred/patient0216_4CH_ES_gt_2.png,83.1199,90.7820,78.6719,90.7820
CRIS.pytorch/exp/camus_80_10_10_p4_fn_frozen/CRIS_R50/pred/patient0443_4CH_ED_gt_2.png,72.4194,84.0038,58.6050,84.0038
CRIS.pytorch/exp/camus_80_10_10_p4_fn_frozen/CRIS_R50/pred/patient0052_4CH_ED_gt_3.png,0.0000,0.0000,-5.9102,0.0000
CRIS.pytorch/exp/camus_80_10_10_p4_fn_frozen/CRIS_R50/pred/patient0368_4CH_ED_gt_2.png,72.8442,84.2888,67.2486,84.2888
CRIS.pytorch/exp/camus_80_10_10_p4_fn_frozen/CRIS_R50/pred/patient0395_2CH_ES_gt_2.png,75.9404,86.3252,64.6582,86.3252
CRIS.pytorch/exp/camus_80_10_10_p4_fn_frozen/CRIS_R50/pred/patient0046_4CH_ED_gt_3.png,83.9098,91.2511,87.4150,91.2511
CRIS.pytorch/exp/camus_80_10_10_p4_fn_frozen/CRIS_R50/pred/patient0395_2CH_ED_gt_2.png,68.4144,81.2453,59.8148,81.2453
CRIS.pytorch/exp/camus_80_10_10_p4_fn_frozen/CRIS_R50/pred/patient0178_2CH_ED_gt_2.png,78.2443,87.7944,64.6309,87.7944
CRIS.pytorch/exp/camus_80_10_10_p4_fn_frozen/CRIS_R50/pred/patient0102_2CH_ES_gt_3.png,75.8831,86.2881,72.7656,86.2881
CRIS.pytorch/exp/camus_80_10_10_p4_fn_frozen/CRIS_R50/pred/patient0323_4CH_ES_gt_2.png,82.9132,90.6585,80.7770,90.6585
CRIS.pytorch/exp/camus_80_10_10_p4_fn_frozen/CRIS_R50/pred/patient0241_2CH_ES_gt_3.png,70.8404,82.9317,76.3096,82.9317
